minutes_watched,CLV,region_0,region_1,region_2,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
119,151,1,0,0,0,0,1,0,0,0,0,0
167,143,0,0,1,1,0,0,0,0,0,0,0
328,143,1,0,0,0,0,1,0,0,0,0,0
487,143,0,0,1,0,0,1,0,0,0,0,0
1180,174,0,1,0,0,0,0,0,0,1,0,0
896,143,0,0,1,0,1,0,0,0,0,0,0
5401,75,0,0,1,0,1,0,0,0,0,0,0
228,164,0,0,1,0,0,0,0,0,0,0,1
3989,36,1,0,0,0,0,0,0,0,0,1,0
75,147,1,0,0,0,0,1,0,0,0,0,0
3455,99,1,0,0,0,0,0,0,0,0,0,1
0,146,0,0,1,1,0,0,0,0,0,0,0
22,147,1,0,0,0,1,0,0,0,0,0,0
527,77,0,0,1,0,0,1,0,0,0,0,0
512,76,0,0,1,0,0,0,1,0,0,0,0
31,77,0,0,1,0,0,0,0,0,0,1,0
308,183,0,1,0,0,0,1,0,0,0,0,0
59,36,1,0,0,0,0,1,0,0,0,0,0
1348,146,0,0,1,0,0,1,0,0,0,0,0
0,147,1,0,0,0,0,1,0,0,0,0,0
627,151,1,0,0,0,0,0,0,0,0,0,1
19,79,0,0,1,0,0,1,0,0,0,0,0
534,147,1,0,0,0,0,0,0,0,0,0,1
197,82,0,0,1,0,0,0,0,0,1,0,0
417,183,0,1,0,0,0,0,1,0,0,0,0
512,146,0,0,1,0,0,0,1,0,0,0,0
887,146,1,0,0,0,0,0,0,0,0,1,0
1951,19,0,0,1,0,0,0,0,0,0,1,0
2302,147,1,0,0,0,0,0,1,0,0,0,0
51,151,0,0,1,0,0,1,0,0,0,0,0
40,36,1,0,0,0,0,0,0,0,0,0,1
623,151,0,0,1,1,0,0,0,0,0,0,0
28,151,0,0,1,0,0,0,1,0,0,0,0
512,79,0,0,1,0,0,0,0,0,1,0,0
349,79,0,0,1,0,0,1,0,0,0,0,0
355,19,0,0,1,0,0,0,1,0,0,0,0
277,19,0,0,1,0,0,0,0,0,1,0,0
83,79,0,0,1,0,0,0,0,0,0,1,0
808,79,0,0,1,0,0,0,0,0,0,1,0
31,79,0,0,1,1,0,0,0,0,0,0,0
49,49,1,0,0,0,0,0,1,0,0,0,0
160,36,1,0,0,0,0,1,0,0,0,0,0
484,78,0,1,0,0,0,0,0,0,1,0,0
360,79,0,0,1,0,0,0,0,0,0,0,1
3908,62,0,0,1,0,0,0,1,0,0,0,0
669,79,0,0,1,0,0,0,1,0,0,0,0
11,19,0,0,1,1,0,0,0,0,0,0,0
1540,151,0,0,1,0,0,1,0,0,0,0,0
2193,151,1,0,0,0,0,1,0,0,0,0,0
273,156,1,0,0,0,0,0,0,0,1,0,0
122,151,1,0,0,0,0,0,0,0,0,1,0
658,184,0,1,0,1,0,0,0,0,0,0,0
306,156,1,0,0,0,0,0,0,0,0,0,1
38,151,1,0,0,0,0,0,1,0,0,0,0
1997,151,1,0,0,0,0,1,0,0,0,0,0
27,151,1,0,0,0,0,1,0,0,0,0,0
49,151,1,0,0,0,0,0,0,0,0,1,0
211,150,1,0,0,1,0,0,0,0,0,0,0
512,151,1,0,0,0,0,0,0,0,0,0,1
145,79,0,0,1,0,0,0,0,1,0,0,0
1464,188,0,1,0,1,0,0,0,0,0,0,0
302,79,0,0,1,0,0,0,0,0,0,1,0
512,151,0,0,1,0,1,0,0,0,0,0,0
1025,151,1,0,0,0,0,0,0,0,0,1,0
3646,151,1,0,0,0,0,1,0,0,0,0,0
1423,151,0,0,1,1,0,0,0,0,0,0,0
12,151,1,0,0,0,1,0,0,0,0,0,0
5103,174,1,0,0,1,0,0,0,0,0,0,0
1110,82,0,0,1,0,0,0,0,0,1,0,0
6,163,1,0,0,1,0,0,0,0,0,0,0
1612,174,1,0,0,0,0,0,1,0,0,0,0
60,160,0,0,1,0,0,0,0,0,0,1,0
1,184,0,1,0,0,0,1,0,0,0,0,0
1446,82,0,0,1,1,0,0,0,0,0,0,0
1917,156,1,0,0,0,0,1,0,0,0,0,0
2485,82,0,0,1,0,0,0,1,0,0,0,0
326,36,1,0,0,0,0,0,0,0,1,0,0
492,187,0,1,0,0,0,1,0,0,0,0,0
66,86,0,0,1,1,0,0,0,0,0,0,0
1158,188,0,1,0,0,0,0,1,0,0,0,0
540,156,1,0,0,0,0,1,0,0,0,0,0
287,164,1,0,0,1,0,0,0,0,0,0,0
292,160,1,0,0,0,0,1,0,0,0,0,0
186,179,0,1,0,0,0,0,0,0,1,0,0
1220,64,1,0,0,0,0,0,0,0,0,0,1
1776,82,0,0,1,0,0,0,0,0,1,0,0
605,155,1,0,0,0,0,1,0,0,0,0,0
2,91,0,0,1,0,0,0,0,0,0,1,0
173,82,0,0,1,0,1,0,0,0,0,0,0
11,155,1,0,0,1,0,0,0,0,0,0,0
304,156,0,0,1,0,0,1,0,0,0,0,0
96,191,0,0,1,1,0,0,0,0,0,0,0
599,164,1,0,0,0,0,1,0,0,0,0,0
157,156,1,0,0,0,0,0,0,0,0,1,0
483,192,0,0,1,0,0,1,0,0,0,0,0
444,160,1,0,0,0,0,1,0,0,0,0,0
81,160,1,0,0,0,0,0,0,0,0,0,1
1933,119,0,0,1,1,0,0,0,0,0,0,0
21,160,0,0,1,0,0,1,0,0,0,0,0
64,160,1,0,0,0,0,0,0,0,0,0,1
103,160,1,0,0,1,0,0,0,0,0,0,0
178,209,1,0,0,1,0,0,0,0,0,0,0
512,160,0,0,1,0,0,0,0,1,0,0,0
12,159,1,0,0,0,0,1,0,0,0,0,0
462,64,1,0,0,0,0,0,0,0,0,1,0
387,159,0,0,1,1,0,0,0,0,0,0,0
1309,84,0,0,1,0,0,0,0,0,0,0,1
10590,64,1,0,0,1,0,0,0,0,0,0,0
512,160,1,0,0,0,0,0,0,0,0,0,1
723,64,0,0,1,0,0,1,0,0,0,0,0
258,192,1,0,0,0,0,0,0,0,0,0,1
512,216,1,0,0,0,0,0,0,0,0,1,0
181,86,0,0,1,0,0,0,1,0,0,0,0
213,84,0,0,1,0,0,0,1,0,0,0,0
1432,151,1,0,0,0,0,1,0,0,0,0,0
309,159,1,0,0,0,1,0,0,0,0,0,0
308,84,0,0,1,0,0,1,0,0,0,0,0
1311,163,1,0,0,0,0,0,0,0,0,1,0
197,86,0,1,0,0,0,1,0,0,0,0,0
0,49,1,0,0,1,0,0,0,0,0,0,0
134,164,1,0,0,0,0,1,0,0,0,0,0
84,86,0,0,1,0,0,0,0,0,0,1,0
2667,164,1,0,0,0,0,0,0,0,1,0,0
113,164,1,0,0,0,0,1,0,0,0,0,0
46,164,1,0,0,0,0,1,0,0,0,0,0
18,164,0,0,1,0,0,1,0,0,0,0,0
36,164,1,0,0,1,0,0,0,0,0,0,0
191,86,0,0,1,0,0,0,0,0,0,1,0
214,164,0,0,1,1,0,0,0,0,0,0,0
3220,97,1,0,0,0,0,0,0,0,1,0,0
3276,174,0,0,1,1,0,0,0,0,0,0,0
2680,64,1,0,0,0,0,0,0,0,0,0,1
294,164,1,0,0,0,0,0,0,0,1,0,0
8,86,0,0,1,1,0,0,0,0,0,0,0
12,206,0,1,0,1,0,0,0,0,0,0,0
78,164,1,0,0,0,0,0,0,0,0,0,1
2324,200,1,0,0,0,0,1,0,0,0,0,0
340,78,0,0,1,0,0,0,0,0,0,1,0
419,164,1,0,0,0,0,1,0,0,0,0,0
941,164,1,0,0,1,0,0,0,0,0,0,0
333,164,1,0,0,0,0,1,0,0,0,0,0
941,45,0,1,0,0,0,1,0,0,0,0,0
365,174,1,0,0,0,0,1,0,0,0,0,0
395,164,1,0,0,0,0,0,1,0,0,0,0
524,86,0,0,1,0,0,1,0,0,0,0,0
19,164,1,0,0,0,0,0,0,0,0,0,1
67,164,1,0,0,0,0,1,0,0,0,0,0
907,164,1,0,0,0,0,1,0,0,0,0,0
512,164,1,0,0,0,0,1,0,0,0,0,0
985,164,0,0,1,0,0,1,0,0,0,0,0
63,164,1,0,0,0,1,0,0,0,0,0,0
20,49,1,0,0,0,0,0,0,0,0,0,1
358,86,0,0,1,0,0,0,0,0,0,1,0
4757,202,0,1,0,1,0,0,0,0,0,0,0
512,164,1,0,0,0,0,1,0,0,0,0,0
355,164,0,0,1,0,0,0,1,0,0,0,0
116,164,0,0,1,1,0,0,0,0,0,0,0
1823,164,0,0,1,0,0,1,0,0,0,0,0
512,263,1,0,0,0,0,0,1,0,0,0,0
4614,164,0,0,1,0,0,1,0,0,0,0,0
1013,64,1,0,0,0,0,1,0,0,0,0,0
7940,46,0,0,1,0,0,0,0,0,0,1,0
1867,61,1,0,0,0,0,1,0,0,0,0,0
3561,91,0,0,1,0,0,0,0,0,0,1,0
388,173,1,0,0,1,0,0,0,0,0,0,0
753,174,1,0,0,0,0,0,0,0,1,0,0
3175,204,1,0,0,1,0,0,0,0,0,0,0
2614,14,0,0,1,0,0,0,0,0,1,0,0
380,174,0,0,1,0,0,1,0,0,0,0,0
190,68,0,0,1,0,0,1,0,0,0,0,0
41,78,0,0,1,0,0,0,0,0,1,0,0
518,240,1,0,0,0,0,0,0,0,0,1,0
1186,91,0,0,1,0,0,0,0,0,1,0,0
441,91,0,0,1,0,0,0,0,0,1,0,0
1149,49,0,0,1,0,0,0,0,0,1,0,0
209,19,0,0,1,0,0,0,0,0,0,1,0
24,149,1,0,0,0,0,0,0,0,1,0,0
2762,34,0,0,1,0,0,0,0,0,1,0,0
6088,174,0,0,1,1,0,0,0,0,0,0,0
778,62,1,0,0,1,0,0,0,0,0,0,0
1018,174,0,0,1,0,0,1,0,0,0,0,0
12,78,0,0,1,0,0,1,0,0,0,0,0
945,36,1,0,0,0,0,0,0,0,0,1,0
138,109,0,0,1,0,0,0,0,0,0,1,0
2642,174,1,0,0,1,0,0,0,0,0,0,0
213,19,0,0,1,1,0,0,0,0,0,0,0
351,64,0,0,1,0,0,1,0,0,0,0,0
1747,34,0,0,1,0,0,1,0,0,0,0,0
390,36,0,0,1,0,0,1,0,0,0,0,0
549,43,0,0,1,0,0,0,1,0,0,0,0
512,199,1,0,0,0,0,0,0,0,0,0,1
1167,240,0,0,1,0,0,1,0,0,0,0,0
512,184,0,0,1,0,0,0,0,0,0,0,1
78,91,0,0,1,0,0,0,0,0,1,0,0
4474,211,1,0,0,0,0,0,0,0,0,0,1
127,36,1,0,0,1,0,0,0,0,0,0,0
226,90,0,0,1,1,0,0,0,0,0,0,0
1150,97,1,0,0,0,0,1,0,0,0,0,0
662,174,0,0,1,0,0,0,0,0,0,0,1
18,49,1,0,0,0,0,0,0,0,0,0,1
12,174,1,0,0,0,0,1,0,0,0,0,0
568,121,1,0,0,0,1,0,0,0,0,0,0
2223,0,0,0,1,1,0,0,0,0,0,0,0
1333,174,0,0,1,0,0,1,0,0,0,0,0
138,172,1,0,0,0,0,1,0,0,0,0,0
162,48,1,0,0,0,0,0,1,0,0,0,0
515,36,1,0,0,0,0,1,0,0,0,0,0
352,78,0,0,1,0,0,0,0,0,1,0,0
131,240,1,0,0,1,0,0,0,0,0,0,0
902,122,1,0,0,0,0,0,0,0,0,1,0
298,314,1,0,0,0,0,0,0,0,0,1,0
1523,174,0,0,1,0,0,1,0,0,0,0,0
149,184,1,0,0,0,0,0,0,0,0,0,1
35,91,0,0,1,1,0,0,0,0,0,0,0
414,211,0,0,1,0,0,1,0,0,0,0,0
3300,19,0,0,1,0,0,0,1,0,0,0,0
296,93,1,0,0,0,0,1,0,0,0,0,0
247,29,1,0,0,0,0,1,0,0,0,0,0
1,49,0,1,0,0,0,0,1,0,0,0,0
643,25,0,0,1,0,0,0,0,0,0,1,0
749,240,0,0,1,0,0,0,0,0,0,1,0
6,36,0,0,1,0,0,1,0,0,0,0,0
383,63,0,0,1,0,0,1,0,0,0,0,0
3607,68,0,0,1,0,0,1,0,0,0,0,0
29196,467,1,0,0,0,0,0,0,0,0,1,0
599,19,0,0,1,1,0,0,0,0,0,0,0
133,19,0,0,1,1,0,0,0,0,0,0,0
871,36,1,0,0,0,0,0,0,0,0,0,1
1629,63,0,0,1,0,0,1,0,0,0,0,0
1111,96,0,0,1,0,0,0,0,0,0,1,0
101,61,0,1,0,0,0,0,0,0,0,0,1
755,44,0,1,0,0,1,0,0,0,0,0,0
114,172,1,0,0,0,0,0,0,0,1,0,0
38,0,0,0,1,0,0,0,0,0,1,0,0
299,84,1,0,0,1,0,0,0,0,0,0,0
260,174,0,0,1,1,0,0,0,0,0,0,0
2,1,0,0,1,0,0,0,1,0,0,0,0
614,19,0,0,1,1,0,0,0,0,0,0,0
7561,36,1,0,0,1,0,0,0,0,0,0,0
1790,174,1,0,0,0,0,1,0,0,0,0,0
554,174,0,0,1,0,0,0,1,0,0,0,0
780,111,0,0,1,0,0,0,1,0,0,0,0
400,43,0,1,0,0,0,1,0,0,0,0,0
560,91,0,0,1,0,0,0,1,0,0,0,0
120,174,1,0,0,0,0,1,0,0,0,0,0
97,192,0,0,1,0,0,0,0,0,0,0,1
2164,33,0,0,1,0,0,1,0,0,0,0,0
108,78,0,0,1,0,0,1,0,0,0,0,0
798,211,0,1,0,0,0,0,0,0,0,1,0
181,173,0,0,1,0,0,0,0,0,0,0,1
253,174,0,0,1,0,0,0,0,0,0,0,1
35,49,1,0,0,0,0,1,0,0,0,0,0
378,239,0,0,1,0,0,0,0,0,0,1,0
376,36,1,0,0,0,0,0,0,0,0,0,1
168,36,1,0,0,0,0,0,0,0,0,0,1
1196,91,0,0,1,0,0,0,0,0,1,0,0
104,174,1,0,0,1,0,0,0,0,0,0,0
580,36,1,0,0,0,0,0,0,0,0,0,1
4276,71,0,1,0,0,0,0,0,0,0,0,1
4032,19,0,0,1,0,0,1,0,0,0,0,0
1903,91,0,0,1,1,0,0,0,0,0,0,0
573,36,1,0,0,0,0,1,0,0,0,0,0
155,130,1,0,0,0,1,0,0,0,0,0,0
1500,36,0,0,1,1,0,0,0,0,0,0,0
3700,19,0,0,1,0,0,0,0,0,1,0,0
1459,93,1,0,0,0,0,1,0,0,0,0,0
5545,34,0,0,1,0,0,1,0,0,0,0,0
247,36,1,0,0,0,0,1,0,0,0,0,0
8504,19,0,0,1,0,0,1,0,0,0,0,0
1459,91,0,0,1,0,0,1,0,0,0,0,0
0,4,0,0,1,0,0,0,1,0,0,0,0
5,184,1,0,0,0,0,1,0,0,0,0,0
1377,414,1,0,0,0,0,1,0,0,0,0,0
40,82,0,0,1,0,1,0,0,0,0,0,0
347,68,0,0,1,1,0,0,0,0,0,0,0
631,34,0,0,1,1,0,0,0,0,0,0,0
512,143,0,1,0,0,0,0,0,0,1,0,0
393,149,0,0,1,0,0,1,0,0,0,0,0
123,36,1,0,0,0,0,1,0,0,0,0,0
203,184,1,0,0,0,0,0,0,0,1,0,0
42,78,0,0,1,0,0,0,0,0,1,0,0
643,91,0,0,1,0,0,0,0,0,0,1,0
266,36,0,0,1,0,0,1,0,0,0,0,0
365,96,0,0,1,0,0,1,0,0,0,0,0
33,240,1,0,0,1,0,0,0,0,0,0,0
333,33,0,0,1,0,0,0,0,0,1,0,0
574,102,0,0,1,1,0,0,0,0,0,0,0
437,58,0,1,0,0,0,0,0,0,0,1,0
230,49,1,0,0,1,0,0,0,0,0,0,0
1010,63,1,0,0,1,0,0,0,0,0,0,0
243,27,1,0,0,1,0,0,0,0,0,0,0
584,107,1,0,0,0,0,1,0,0,0,0,0
6057,80,0,0,1,0,0,0,0,0,0,1,0
1727,91,0,0,1,0,0,1,0,0,0,0,0
1457,184,0,0,1,0,0,1,0,0,0,0,0
200,42,0,1,0,0,0,0,0,0,1,0,0
882,184,1,0,0,0,0,0,0,0,0,0,1
48,49,1,0,0,0,0,0,1,0,0,0,0
119,99,1,0,0,1,0,0,0,0,0,0,0
694,78,0,0,1,1,0,0,0,0,0,0,0
1724,174,1,0,0,0,0,0,0,0,1,0,0
1599,64,1,0,0,0,0,1,0,0,0,0,0
301,273,1,0,0,0,0,1,0,0,0,0,0
9438,86,0,0,1,0,0,0,0,0,0,1,0
362,51,0,0,1,0,0,0,0,0,1,0,0
1,240,0,0,1,0,0,0,0,0,0,0,1
4,19,0,1,0,0,0,1,0,0,0,0,0
304,18,0,0,1,0,0,0,1,0,0,0,0
1279,36,1,0,0,1,0,0,0,0,0,0,0
8941,64,1,0,0,0,0,1,0,0,0,0,0
696,63,0,0,1,0,0,0,0,0,1,0,0
104,240,1,0,0,0,0,0,0,0,0,1,0
1262,81,0,1,0,0,0,1,0,0,0,0,0
297,19,0,1,0,0,0,1,0,0,0,0,0
342,19,0,0,1,0,0,0,0,0,1,0,0
582,97,0,0,1,0,0,1,0,0,0,0,0
1620,34,0,0,1,0,0,1,0,0,0,0,0
435,51,0,0,1,0,0,1,0,0,0,0,0
1955,214,0,0,1,0,0,1,0,0,0,0,0
52,96,0,0,1,0,0,1,0,0,0,0,0
534,240,1,0,0,0,0,0,0,0,0,1,0
61,239,1,0,0,0,0,0,1,0,0,0,0
875,184,1,0,0,0,0,0,0,0,0,0,1
643,34,0,0,1,0,0,0,0,1,0,0,0
295,174,1,0,0,0,1,0,0,0,0,0,0
7,99,1,0,0,0,0,0,0,0,0,0,1
989,77,1,0,0,1,0,0,0,0,0,0,0
64,36,1,0,0,1,0,0,0,0,0,0,0
883,78,0,0,1,0,0,0,1,0,0,0,0
264,174,1,0,0,1,0,0,0,0,0,0,0
428,156,0,0,1,0,0,1,0,0,0,0,0
607,19,0,0,1,0,1,0,0,0,0,0,0
193,59,1,0,0,0,0,0,0,0,0,1,0
116,184,1,0,0,0,0,1,0,0,0,0,0
3159,182,0,1,0,0,1,0,0,0,0,0,0
372,121,0,0,1,0,0,0,1,0,0,0,0
6,156,1,0,0,0,0,1,0,0,0,0,0
692,10,0,0,1,0,0,0,0,0,0,1,0
69,184,0,0,1,1,0,0,0,0,0,0,0
2922,184,1,0,0,0,0,1,0,0,0,0,0
276,10,0,0,1,1,0,0,0,0,0,0,0
209,119,1,0,0,0,0,0,1,0,0,0,0
1263,146,0,1,0,0,0,0,1,0,0,0,0
9436,63,0,0,1,0,0,0,1,0,0,0,0
864,259,1,0,0,0,0,0,0,0,1,0,0
67,184,1,0,0,0,0,1,0,0,0,0,0
230,43,0,0,1,0,0,0,1,0,0,0,0
3212,19,0,0,1,0,0,0,1,0,0,0,0
321,19,0,0,1,1,0,0,0,0,0,0,0
367,43,0,1,0,0,0,0,1,0,0,0,0
2962,197,0,0,1,0,0,0,1,0,0,0,0
739,119,1,0,0,0,1,0,0,0,0,0,0
413,36,1,0,0,0,0,0,0,0,0,0,1
69,119,1,0,0,0,0,0,0,0,1,0,0
20202,221,0,1,0,0,0,1,0,0,0,0,0
842,119,1,0,0,0,0,0,1,0,0,0,0
2385,122,1,0,0,0,0,0,0,0,1,0,0
2842,141,0,1,0,0,0,0,1,0,0,0,0
670,63,0,0,1,0,0,0,0,0,1,0,0
23,49,1,0,0,1,0,0,0,0,0,0,0
1547,51,0,0,1,1,0,0,0,0,0,0,0
1708,156,0,0,1,0,0,0,1,0,0,0,0
143,96,0,0,1,0,0,1,0,0,0,0,0
347,119,0,0,1,1,0,0,0,0,0,0,0
816,119,1,0,0,0,0,0,1,0,0,0,0
15,121,0,0,1,1,0,0,0,0,0,0,0
1211,0,0,0,1,1,0,0,0,0,0,0,0
49,143,1,0,0,1,0,0,0,0,0,0,0
840,36,0,0,1,0,0,0,0,0,1,0,0
204,119,1,0,0,0,0,0,0,0,0,0,1
989,18,1,0,0,0,0,0,0,0,1,0,0
638,118,1,0,0,0,0,0,0,0,0,1,0
512,49,0,0,1,1,0,0,0,0,0,0,0
35,0,0,0,1,0,1,0,0,0,0,0,0
440,240,1,0,0,0,0,1,0,0,0,0,0
4,348,1,0,0,0,0,0,1,0,0,0,0
1467,119,1,0,0,0,0,0,1,0,0,0,0
4298,78,0,0,1,0,0,1,0,0,0,0,0
426,36,0,0,1,0,0,0,1,0,0,0,0
261,174,0,0,1,0,0,1,0,0,0,0,0
848,119,0,0,1,0,1,0,0,0,0,0,0
148,36,0,0,1,0,0,0,1,0,0,0,0
179,36,1,0,0,0,0,0,0,0,1,0,0
1447,174,1,0,0,0,0,0,0,0,1,0,0
8,325,0,1,0,0,0,0,1,0,0,0,0
634,119,0,0,1,0,0,0,0,0,1,0,0
714,91,0,0,1,0,0,1,0,0,0,0,0
2498,226,0,0,1,0,0,1,0,0,0,0,0
656,97,0,0,1,0,0,0,1,0,0,0,0
3029,149,0,0,1,0,0,0,1,0,0,0,0
517,348,1,0,0,1,0,0,0,0,0,0,0
1031,67,0,0,1,0,0,0,0,0,0,1,0
158,119,0,0,1,0,0,0,1,0,0,0,0
1964,119,0,0,1,0,0,0,1,0,0,0,0
1297,51,0,0,1,0,0,0,0,0,1,0,0
386,174,1,0,0,1,0,0,0,0,0,0,0
3522,78,0,0,1,0,0,1,0,0,0,0,0
997,78,0,0,1,0,0,1,0,0,0,0,0
844,212,0,1,0,0,0,0,0,0,1,0,0
170,91,0,0,1,0,0,1,0,0,0,0,0
5693,119,0,0,1,0,0,0,1,0,0,0,0
895,467,1,0,0,0,1,0,0,0,0,0,0
512,184,1,0,0,0,0,0,0,0,0,1,0
5617,303,1,0,0,0,0,1,0,0,0,0,0
512,121,1,0,0,0,1,0,0,0,0,0,0
319,63,0,0,1,0,0,1,0,0,0,0,0
475,119,1,0,0,0,1,0,0,0,0,0,0
565,121,1,0,0,0,0,0,0,0,1,0,0
1212,63,0,0,1,0,0,0,0,0,1,0,0
1103,64,0,0,1,0,0,0,0,0,1,0,0
3448,36,1,0,0,0,0,0,0,0,0,1,0
485,285,0,1,0,0,0,1,0,0,0,0,0
228,14,0,0,1,0,0,1,0,0,0,0,0
40,68,0,0,1,1,0,0,0,0,0,0,0
6463,143,1,0,0,0,0,0,1,0,0,0,0
26,35,0,0,1,0,0,0,0,0,0,1,0
195,373,1,0,0,1,0,0,0,0,0,0,0
2482,70,1,0,0,1,0,0,0,0,0,0,0
7569,36,1,0,0,0,0,1,0,0,0,0,0
59,207,0,1,0,0,0,1,0,0,0,0,0
510,135,1,0,0,0,1,0,0,0,0,0,0
109,49,1,0,0,0,0,0,1,0,0,0,0
151,184,1,0,0,0,1,0,0,0,0,0,0
65,119,0,0,1,0,1,0,0,0,0,0,0
1705,9,0,0,1,0,0,1,0,0,0,0,0
2888,271,0,0,1,1,0,0,0,0,0,0,0
866,36,0,0,1,0,0,0,0,0,1,0,0
513,91,0,0,1,0,0,1,0,0,0,0,0
173,208,0,1,0,0,0,1,0,0,0,0,0
1829,18,0,0,1,0,0,0,1,0,0,0,0
521,97,0,0,1,0,1,0,0,0,0,0,0
1931,119,1,0,0,0,1,0,0,0,0,0,0
2949,64,0,0,1,0,0,0,0,0,0,1,0
113,174,1,0,0,0,0,1,0,0,0,0,0
410,119,1,0,0,0,1,0,0,0,0,0,0
87,49,1,0,0,1,0,0,0,0,0,0,0
1050,64,0,0,1,0,0,0,0,0,0,0,1
134,36,0,0,1,1,0,0,0,0,0,0,0
997,19,0,0,1,0,0,0,0,0,1,0,0
1597,91,0,0,1,0,0,0,0,0,1,0,0
5831,81,0,0,1,1,0,0,0,0,0,0,0
458,36,1,0,0,0,0,0,1,0,0,0,0
145,78,0,0,1,1,0,0,0,0,0,0,0
1861,64,1,0,0,0,1,0,0,0,0,0,0
290,142,0,1,0,1,0,0,0,0,0,0,0
1032,184,1,0,0,0,0,1,0,0,0,0,0
366,174,1,0,0,0,0,1,0,0,0,0,0
497,78,0,0,1,0,0,1,0,0,0,0,0
3192,119,1,0,0,0,1,0,0,0,0,0,0
184,119,0,1,0,0,1,0,0,0,0,0,0
2136,121,0,0,1,0,1,0,0,0,0,0,0
2517,174,1,0,0,0,1,0,0,0,0,0,0
384,29,1,0,0,0,0,1,0,0,0,0,0
201,36,1,0,0,0,0,0,0,0,0,0,1
1634,36,1,0,0,1,0,0,0,0,0,0,0
830,18,0,0,1,0,1,0,0,0,0,0,0
356,35,1,0,0,0,0,1,0,0,0,0,0
152,19,0,0,1,0,0,1,0,0,0,0,0
769,119,0,0,1,0,1,0,0,0,0,0,0
4150,34,0,0,1,1,0,0,0,0,0,0,0
259,119,1,0,0,0,1,0,0,0,0,0,0
444,173,1,0,0,0,0,1,0,0,0,0,0
451,183,0,0,1,0,0,1,0,0,0,0,0
423,119,1,0,0,0,0,0,0,0,1,0,0
167,42,0,1,0,0,0,1,0,0,0,0,0
799,119,0,0,1,0,0,0,1,0,0,0,0
1114,34,0,0,1,1,0,0,0,0,0,0,0
273,174,0,0,1,0,0,1,0,0,0,0,0
1,27,1,0,0,0,0,1,0,0,0,0,0
267,119,1,0,0,0,0,0,0,0,1,0,0
360,174,1,0,0,1,0,0,0,0,0,0,0
1308,365,0,0,1,0,0,0,0,0,0,0,1
1573,27,0,0,1,0,0,0,1,0,0,0,0
104,149,1,0,0,1,0,0,0,0,0,0,0
114,119,0,0,1,1,0,0,0,0,0,0,0
1584,19,0,0,1,0,1,0,0,0,0,0,0
2029,172,0,0,1,0,1,0,0,0,0,0,0
298,119,0,0,1,0,0,0,0,0,1,0,0
122,112,0,0,1,1,0,0,0,0,0,0,0
605,184,1,0,0,0,0,1,0,0,0,0,0
264,119,1,0,0,0,0,0,0,0,0,0,1
181,63,0,0,1,0,0,1,0,0,0,0,0
385,19,0,0,1,0,0,1,0,0,0,0,0
709,78,0,0,1,0,0,1,0,0,0,0,0
3928,220,0,1,0,0,0,1,0,0,0,0,0
130,119,1,0,0,0,0,0,0,0,1,0,0
254,240,0,0,1,0,0,0,0,0,0,1,0
196,35,0,0,1,0,0,1,0,0,0,0,0
1718,19,0,0,1,1,0,0,0,0,0,0,0
707,174,1,0,0,1,0,0,0,0,0,0,0
2411,97,1,0,0,0,0,0,0,0,0,1,0
1511,217,0,1,0,1,0,0,0,0,0,0,0
23606,159,1,0,0,1,0,0,0,0,0,0,0
602,93,1,0,0,1,0,0,0,0,0,0,0
602,49,0,0,1,0,0,1,0,0,0,0,0
326,49,1,0,0,1,0,0,0,0,0,0,0
3513,36,0,0,1,0,0,0,1,0,0,0,0
4025,86,0,0,1,0,0,0,0,0,1,0,0
495,119,1,0,0,0,0,0,0,0,1,0,0
1031,174,0,0,1,0,0,1,0,0,0,0,0
3495,35,0,0,1,0,0,0,0,0,1,0,0
3192,149,0,0,1,0,1,0,0,0,0,0,0
2540,19,0,0,1,0,0,1,0,0,0,0,0
597,184,1,0,0,0,0,1,0,0,0,0,0
345,49,1,0,0,0,0,0,1,0,0,0,0
18,174,1,0,0,0,0,1,0,0,0,0,0
1737,36,0,0,1,0,0,0,0,0,1,0,0
341,149,0,0,1,1,0,0,0,0,0,0,0
3102,173,1,0,0,0,1,0,0,0,0,0,0
507,293,1,0,0,0,1,0,0,0,0,0,0
151,174,1,0,0,0,0,0,0,0,0,0,1
375,64,1,0,0,0,0,0,0,0,1,0,0
719,124,0,1,0,0,0,1,0,0,0,0,0
392,173,1,0,0,0,0,0,0,0,1,0,0
872,91,0,0,1,1,0,0,0,0,0,0,0
3105,174,1,0,0,0,0,0,0,0,0,1,0
1,240,1,0,0,0,0,1,0,0,0,0,0
16,268,0,0,1,0,0,0,0,0,1,0,0
3,119,1,0,0,0,0,0,0,0,1,0,0
61,119,0,0,1,1,0,0,0,0,0,0,0
2444,173,0,1,0,0,0,0,0,0,0,1,0
82,119,1,0,0,0,0,0,0,0,1,0,0
282,174,1,0,0,0,0,1,0,0,0,0,0
112,149,1,0,0,0,0,1,0,0,0,0,0
1654,36,1,0,0,0,0,1,0,0,0,0,0
1119,77,0,0,1,0,0,0,0,0,1,0,0
4,49,1,0,0,1,0,0,0,0,0,0,0
818,173,1,0,0,0,0,1,0,0,0,0,0
1789,64,1,0,0,0,0,0,1,0,0,0,0
66,174,1,0,0,0,0,1,0,0,0,0,0
